user_id,round,run_id,timestamp,posts_exact_match_rate,posts_semantic_similarity,posts_content_accuracy,posts_format_compliance,posts_exact_matches,posts_total_samples,replies_mean_rouge1,replies_mean_bleu,replies_mean_perplexity,replies_mean_bertscore_f1,condition
1.5743066908578488e+18,48,run_r50_all_metrics_round_48,,0.0,0.7506696383158366,0.8979870279630026,0.8333333333333334,0,3,0.09373737373737373,0.0,99.20734151204427,0.8392547369003296,run_r50_all_metrics
1.5743066908578488e+18,2,run_r50_all_metrics_round_2,,0.0,0.8330965836842855,0.8820822238922119,0.6666666666666666,0,3,0.0823391812865497,0.0,53.898268381754555,0.8326093951861063,run_r50_all_metrics
1.5743066908578488e+18,42,run_r50_all_metrics_round_42,,0.0,0.8698208133379618,1.0,0.5,0,3,0.11948853615520283,0.0,21.310712178548176,0.8223195274670919,run_r50_all_metrics
1.5743066908578488e+18,20,run_r50_all_metrics_round_20,,0.0,0.7731342713038126,0.8955659866333008,0.6666666666666666,0,3,0.07276269482151834,0.0,79.41238657633464,0.8320189515749613,run_r50_all_metrics
1.5743066908578488e+18,35,run_r50_all_metrics_round_35,,0.0,0.8550837238629659,1.0,0.6666666666666666,0,3,0.14418436473078028,0.0,42.44970575968424,0.8140981992085775,run_r50_all_metrics
1.5743066908578488e+18,44,run_r50_all_metrics_round_44,,0.0,0.8135560552279154,0.8754961689313253,0.5,0,3,0.09112199276133703,0.0,97.53031412760417,0.835361381371816,run_r50_all_metrics
1.5743066908578488e+18,47,run_r50_all_metrics_round_47,,0.0,0.8410022854804993,1.0,0.5,0,3,0.075,0.0,142.27711486816406,0.8447092572848002,run_r50_all_metrics
1.5743066908578488e+18,41,run_r50_all_metrics_round_41,,0.0,0.7862360676129659,0.8931597868601481,0.5,0,3,0.027160493827160497,0.0,3.343184232711792,0.7904191414515177,run_r50_all_metrics
1.5743066908578488e+18,40,run_r50_all_metrics_round_40,,0.0,0.8115071853001913,1.0,0.6666666666666666,0,3,0.09549417619221957,0.0,41.33221308390299,0.814227839310964,run_r50_all_metrics
1.5743066908578488e+18,46,run_r50_all_metrics_round_46,,0.0,0.900789479414622,1.0,0.5,0,3,0.07701181247692875,0.0,181.4725596110026,0.8365320761998495,run_r50_all_metrics
1.5743066908578488e+18,39,run_r50_all_metrics_round_39,,0.0,0.8607994119326273,1.0,0.5,0,3,0.0638401559454191,0.0,32.640323638916016,0.8143701354662577,run_r50_all_metrics
1.5743066908578488e+18,38,run_r50_all_metrics_round_38,,0.0,0.8035110831260681,1.0,0.5,0,3,0.09273783587509077,0.0,33.83966255187988,0.8142247001330057,run_r50_all_metrics
182179968.0,19,run_r50_all_metrics_round_19,,0.0,0.8873626589775085,1.0,0.5,0,3,0.07634408602150539,0.0,300.3141860961914,0.8426490823427836,run_r50_all_metrics
182179968.0,20,run_r50_all_metrics_round_20,,0.3333333333333333,0.945152739683787,1.0,0.5,1,3,0.08972222222222222,0.0,112.25304667154948,0.838318924109141,run_r50_all_metrics
182179968.0,3,run_r50_all_metrics_round_3,,0.0,0.8030794858932495,0.8908999363581339,0.5666666666666667,0,3,0.05707528734451406,0.0,59.75754419962565,0.8008598486582438,run_r50_all_metrics
182179968.0,10,run_r50_all_metrics_round_10,,0.0,0.8877285718917847,1.0,0.6666666666666666,0,3,0.05492571310244862,0.0,64.0868314107259,0.8084139029184977,run_r50_all_metrics
182179968.0,6,run_r50_all_metrics_round_6,,0.0,0.7697548071543375,0.8650742371877035,0.5166666666666666,0,3,0.07558901465297886,0.0,57.81863530476888,0.8043613235155741,run_r50_all_metrics
1.4204222245914296e+18,41,run_r50_bertscore_round_41,,0.0,0.8221869667371114,0.8918859759966532,0.5,0,3,0.0,0.0,165.60538736979166,0.7860354979832967,run_r50_bertscore
1.4204222245914296e+18,22,run_r50_bertscore_round_22,,0.0,0.7849138577779134,0.8870309789975485,0.5,0,3,0.030303030303030304,0.0,80.96818542480469,0.8018016417821249,run_r50_bertscore
1.4204222245914296e+18,16,run_r50_bertscore_round_16,,0.0,0.7640390396118164,0.7659083207448324,0.5,0,3,0.0,0.0,149.9640858968099,0.7953552802403768,run_r50_bertscore
1.4204222245914296e+18,23,run_r50_bertscore_round_23,,0.0,0.7873281041781107,0.8870309789975485,0.5,0,3,0.0,0.0,109.51017506917317,0.8050535122553507,run_r50_bertscore
1.4204222245914296e+18,20,run_r50_bertscore_round_20,,0.0,0.7526653210322062,0.8484860261281332,0.5,0,3,0.0,0.0,98.10399881998698,0.804093062877655,run_r50_bertscore
1.4204222245914296e+18,46,run_r50_bertscore_round_46,,0.0,0.7051249146461487,0.7063014109929403,0.6666666666666666,0,3,0.0,0.0,73.97306950887044,0.8033352891604105,run_r50_bertscore
1.4204222245914296e+18,27,run_r50_bertscore_round_27,,0.0,0.7561629811922709,0.7573126753171285,0.5,0,3,0.0,0.0,302.8134256998698,0.8070181012153625,run_r50_bertscore
1.4204222245914296e+18,7,run_r50_bertscore_round_7,,0.0,0.7859470645586649,0.8884030977884928,0.5,0,3,0.013333333333333334,0.0,174.50523249308267,0.7902926603953043,run_r50_bertscore
1.4204222245914296e+18,32,run_r50_bertscore_round_32,,0.0,0.7385284701983134,0.7395125428835551,0.5,0,3,0.0,0.0,211.30561319986978,0.8070181012153625,run_r50_bertscore
1.4204222245914296e+18,44,run_r50_bertscore_round_44,,0.0,0.7310633858044943,0.738653818766276,0.5,0,3,0.024691358024691357,0.0,407.82158915201825,0.7984456817309061,run_r50_bertscore
1.4204222245914296e+18,39,run_r50_bertscore_round_39,,0.0,0.7791507840156555,0.7798979083697001,0.5,0,3,0.0,0.0,68.92988840738933,0.786484976609548,run_r50_bertscore
1.4204222245914296e+18,33,run_r50_bertscore_round_33,,0.0,0.7374601662158966,0.8257824877897898,0.5,0,3,0.0,0.0,430.2330017089844,0.8036596377690634,run_r50_bertscore
1.4204222245914296e+18,50,run_r50_bertscore_round_50,,0.0,0.7311590711275736,0.7356521288553873,0.5,0,3,0.0,0.0,226.6641642252604,0.779104749361674,run_r50_bertscore
1.4204222245914296e+18,48,run_r50_bertscore_round_48,,0.0,0.7818040251731873,0.8705032666524252,0.5,0,3,0.0,0.0,202.60377248128256,0.7851495146751404,run_r50_bertscore
1.4204222245914296e+18,49,run_r50_bertscore_round_49,,0.0,0.6806066632270813,0.6850988467534384,0.5,0,3,0.0,0.0,86.60679244995117,0.7957427501678467,run_r50_bertscore
1.4204222245914296e+18,10,run_r50_bertscore_round_10,,0.0,0.7616701523462931,0.7644508083661398,0.6666666666666666,0,3,0.022222222222222223,0.0,156.5406290690104,0.8031467000643412,run_r50_bertscore
1.4204222245914296e+18,38,run_r50_bertscore_round_38,,0.0,0.7778794169425964,0.7809282143910726,0.5,0,3,0.020833333333333332,0.0,52.316230138142906,0.7940808733304342,run_r50_bertscore
1.4204222245914296e+18,35,run_r50_bertscore_round_35,,0.0,0.7293024261792501,0.7343575755755106,0.5,0,3,0.0,0.0,220.19208272298178,0.7960976958274841,run_r50_bertscore
302225782.0,41,run_r50_bertscore_round_41,,0.0,0.523564358552297,0.6193881233533224,0.6666666666666666,0,3,0.1025111799105607,0.0,70.50397618611653,0.8265199065208435,run_r50_bertscore
302225782.0,31,run_r50_bertscore_round_31,,0.0,0.4454261710246404,0.46281981468200684,0.9,0,3,0.0,0.0,187.8323745727539,0.8361719846725464,run_r50_bertscore
302225782.0,39,run_r50_bertscore_round_39,,0.0,0.4911564787228902,0.39869799216588336,0.5,0,3,0.04938271604938271,0.0,122.08823521931966,0.8451778093973795,run_r50_bertscore
302225782.0,46,run_r50_bertscore_round_46,,0.0,0.45333243409792584,0.38631920019785565,0.6666666666666666,0,3,0.07017543859649124,0.0,212.39144388834634,0.8390819032986959,run_r50_bertscore
302225782.0,44,run_r50_bertscore_round_44,,0.0,0.5857047835985819,0.5857047835985819,0.6666666666666666,0,3,0.041666666666666664,0.0,103.32892608642578,0.8359204133351644,run_r50_bertscore
302225782.0,32,run_r50_bertscore_round_32,,0.0,0.5363309184710184,0.6215009490648905,0.6666666666666666,0,3,0.06967054263565892,0.0,54.20141474405924,0.8363439838091532,run_r50_bertscore
302225782.0,48,run_r50_bertscore_round_48,,0.0,0.5092479189236959,0.4301383097966512,0.8333333333333334,0,3,0.036036036036036036,0.0,843.4691569010416,0.8245137929916382,run_r50_bertscore
302225782.0,1,run_r50_bertscore_round_1,,0.0,0.5355599522590637,0.6035800377527872,0.45,0,3,0.03624722785441466,0.0,46.779014587402344,0.7840829888979594,run_r50_bertscore
302225782.0,38,run_r50_bertscore_round_38,,0.0,0.5649620890617371,0.6346595883369446,0.8333333333333334,0,3,0.044444444444444446,0.0,136.3294334411621,0.8379204273223877,run_r50_bertscore
302225782.0,10,run_r50_bertscore_round_10,,0.3333333333333333,0.6756546000639597,0.6756546000639597,0.8333333333333334,1,3,0.041707396546106223,0.0,736.5262654622396,0.8322470585505167,run_r50_bertscore
302225782.0,35,run_r50_bertscore_round_35,,0.0,0.5068376163641611,0.5068376163641611,0.6666666666666666,0,3,0.0644910644910645,0.0,109.97266896565755,0.8398071130116781,run_r50_bertscore
1.168793622248067e+18,41,run_r50_bertscore_round_41,,0.0,0.9243230223655701,1.0,0.5,0,3,0.0,0.0,96.23472595214844,0.8040189345677694,run_r50_bertscore
1.168793622248067e+18,35,run_r50_bertscore_round_35,,0.0,0.873519778251648,0.8997914592425028,0.8333333333333334,0,3,0.0,0.0,247.28663635253906,0.7819603482882181,run_r50_bertscore
1.168793622248067e+18,50,run_r50_bertscore_round_50,,0.0,0.9455216328303019,1.0,0.5,0,3,0.03333333333333333,0.0,46.07455698649088,0.8047694762547811,run_r50_bertscore
1.168793622248067e+18,27,run_r50_bertscore_round_27,,0.0,0.9376253883043925,1.0,0.6666666666666666,0,3,0.0,0.0,727.5901489257812,0.802405595779419,run_r50_bertscore
1.168793622248067e+18,32,run_r50_bertscore_round_32,,0.0,0.9406700730323792,1.0,0.8333333333333334,0,3,0.0,0.0,265.9260508219401,0.7782480120658875,run_r50_bertscore
1.168793622248067e+18,31,run_r50_bertscore_round_31,,0.0,0.9101000626881918,1.0,0.5,0,3,0.0,0.0,275.2457580566406,0.7734890580177307,run_r50_bertscore
1.168793622248067e+18,46,run_r50_bertscore_round_46,,0.0,0.9391350348790487,1.0,0.6666666666666666,0,3,0.0,0.0,247.28663635253906,0.7819603482882181,run_r50_bertscore
1.168793622248067e+18,10,run_r50_bertscore_round_10,,0.0,0.9189353187878927,1.0,0.5,0,3,0.0,0.0,125.08675893147786,0.7835961182912191,run_r50_bertscore
1.168793622248067e+18,39,run_r50_bertscore_round_39,,0.0,0.89512038230896,1.0,0.8333333333333334,0,3,0.0,0.0,265.9260508219401,0.7751885652542114,run_r50_bertscore
1.168793622248067e+18,29,run_r50_bertscore_round_29,,0.0,0.9180754025777181,1.0,0.5,0,3,0.0,0.0,93.07751210530598,0.7878077626228333,run_r50_bertscore
527526077.0,41,run_r50_bertscore_round_41,,0.0,0.836473306020101,0.887789249420166,0.6666666666666666,0,3,0.0,0.0,343.5053405761719,0.8283238013585409,run_r50_bertscore
527526077.0,35,run_r50_bertscore_round_35,,0.3333333333333333,0.8320942918459574,0.8634804089864095,1.0,1,3,0.05325140809011777,0.0,267.2133204142253,0.8295427560806274,run_r50_bertscore
527526077.0,22,run_r50_bertscore_round_22,,0.3333333333333333,0.8377979596455892,0.8667458693186442,0.5,1,3,0.0,0.0,286.7278747558594,0.8511556585629781,run_r50_bertscore
527526077.0,34,run_r50_bertscore_round_34,,0.0,0.8106865286827087,0.8963814973831177,0.5,0,3,0.0,0.0,410.8306261698405,0.8291579882303873,run_r50_bertscore
527526077.0,10,run_r50_bertscore_round_10,,0.0,0.7339649597803751,0.8481174111366272,0.6666666666666666,0,3,0.06137566137566138,0.0,183.8446299235026,0.8262486656506857,run_r50_bertscore
527526077.0,39,run_r50_bertscore_round_39,,0.0,0.8962557713190714,1.0,0.5,0,3,0.08048048048048048,0.0,384.0246225992839,0.8327969312667847,run_r50_bertscore
527526077.0,7,run_r50_bertscore_round_7,,0.0,0.8121819694836935,0.8714142640431722,0.8333333333333334,0,3,0.06172839506172839,0.0,143.34331766764322,0.8240165511767069,run_r50_bertscore
527526077.0,30,run_r50_bertscore_round_30,,0.0,0.8164586226145426,0.877281387646993,0.6666666666666666,0,3,0.05555555555555556,0.0,316.7486165364583,0.8262838125228882,run_r50_bertscore
527526077.0,17,run_r50_bertscore_round_17,,0.0,0.8195797999699911,0.898476759592692,0.5,0,3,0.06349206349206349,0.0,222.85845947265625,0.831806461016337,run_r50_bertscore
527526077.0,46,run_r50_bertscore_round_46,,0.0,0.8424537777900696,0.8961693048477173,0.5,0,3,0.12073376359090644,0.0,43.96910730997721,0.8153979380925497,run_r50_bertscore
527526077.0,33,run_r50_bertscore_round_33,,0.0,0.8694229125976562,0.8961693048477173,0.8333333333333334,0,3,0.12634708286882199,0.0,100.38666025797527,0.8251641790072123,run_r50_bertscore
3225632674.0,3,run_r50_bertscore_round_3,,0.0,0.7870901226997375,0.8799691001574198,0.6666666666666666,0,3,0.02811902811902812,0.0,60.60261027018229,0.7994958559672037,run_r50_bertscore
3225632674.0,41,run_r50_bertscore_round_41,,0.0,0.7587014635403951,0.8158026337623596,0.5,0,3,0.0,0.0,1747.32666015625,0.7763202786445618,run_r50_bertscore
3225632674.0,35,run_r50_bertscore_round_35,,0.0,0.02023198703924815,0.0,0.6999999999999998,0,3,0.0,0.0,12804.649251302084,0.7763202786445618,run_r50_bertscore
3225632674.0,50,run_r50_bertscore_round_50,,0.0,0.14814540992180505,0.13929165403048197,0.7333333333333334,0,3,0.0,0.0,33.96467590332031,0.7544363935788473,run_r50_bertscore
3225632674.0,34,run_r50_bertscore_round_34,,0.0,0.02023198703924815,0.0,0.6999999999999998,0,3,0.0,0.0,1747.32666015625,0.7763202786445618,run_r50_bertscore
3225632674.0,27,run_r50_bertscore_round_27,,0.0,0.5034658039609591,0.5082877477010092,0.5666666666666667,0,3,0.0,0.0,12804.649251302084,0.7763202786445618,run_r50_bertscore
3225632674.0,30,run_r50_bertscore_round_30,,0.0,0.46368590245644253,0.5250491698582967,0.5666666666666667,0,3,0.0,0.0,1747.32666015625,0.7763202786445618,run_r50_bertscore
3225632674.0,32,run_r50_bertscore_round_32,,0.0,0.8187000354131063,0.8371623555819193,0.5,0,3,0.0,0.0,1747.32666015625,0.7763202786445618,run_r50_bertscore
3225632674.0,31,run_r50_bertscore_round_31,,0.0,0.4631717925270398,0.524535059928894,0.5666666666666667,0,3,0.0,0.0,1747.32666015625,0.7763202786445618,run_r50_bertscore
3225632674.0,10,run_r50_bertscore_round_10,,0.0,0.8401351372400919,0.8710655768712362,0.6666666666666666,0,3,0.08333333333333333,0.0,147.10500844319662,0.8244835734367371,run_r50_bertscore
3225632674.0,21,run_r50_bertscore_round_21,,0.0,0.7745254039764404,0.8470779259999593,0.5,0,3,0.0,0.0,251.29765828450522,0.7713092565536499,run_r50_bertscore
3225632674.0,8,run_r50_bertscore_round_8,,0.0,0.88210129737854,0.8982399106025696,0.5,0,3,0.07407407407407408,0.0,750.0752563476562,0.8244008223215739,run_r50_bertscore
3225632674.0,39,run_r50_bertscore_round_39,,0.0,0.6832675337791443,0.6832675735155741,0.5,0,3,0.0,0.0,750.163808186849,0.7715024352073669,run_r50_bertscore
3225632674.0,4,run_r50_bertscore_round_4,,0.0,0.8134286403656006,0.8691656192143759,0.6666666666666666,0,3,0.01754385964912281,0.0,46.35311635335287,0.8225117723147074,run_r50_bertscore
3225632674.0,19,run_r50_bertscore_round_19,,0.0,0.7898172438144684,0.8099856873353323,0.5,0,3,0.08333333333333333,0.0,4611.0576171875,0.7807619571685791,run_r50_bertscore
3225632674.0,7,run_r50_bertscore_round_7,,0.0,0.8453884720802307,0.8763189117113749,0.8333333333333334,0,3,0.01904761904761905,0.0,255.2144457499186,0.7952469189961752,run_r50_bertscore
3225632674.0,29,run_r50_bertscore_round_29,,0.0,0.22955076396465302,0.20479861895243326,0.6333333333333333,0,3,0.0,0.0,1747.32666015625,0.7763202786445618,run_r50_bertscore
3225632674.0,22,run_r50_bertscore_round_22,,0.0,0.49808485557635623,0.5248768329620361,0.5666666666666667,0,3,0.0,0.0,1747.32666015625,0.7763202786445618,run_r50_bertscore
3225632674.0,46,run_r50_bertscore_round_46,,0.0,0.5041431933641434,0.4978015025456746,0.45,0,3,0.0,0.0,31.642803192138672,0.7590223948160807,run_r50_bertscore
16862150.0,3,run_r50_bertscore_round_3,,0.0,0.8523399829864502,0.8936830759048462,1.0,0,3,0.1712012012012012,0.0,65.96144739786784,0.8413936495780945,run_r50_bertscore
16862150.0,41,run_r50_bertscore_round_41,,0.0,0.8556856711705526,1.0,0.5,0,3,0.07550684146428827,0.0,125.0442721048991,0.8271257082621256,run_r50_bertscore
16862150.0,35,run_r50_bertscore_round_35,,0.0,0.8236110210418701,1.0,0.5,0,3,0.18845189483487357,0.0,74.61413828531902,0.8448785344759623,run_r50_bertscore
16862150.0,34,run_r50_bertscore_round_34,,0.0,0.8255326151847839,1.0,1.0,0,3,0.07509157509157509,0.0,118.73852411905925,0.8041427532831827,run_r50_bertscore
16862150.0,22,run_r50_bertscore_round_22,,0.0,0.793763001759847,0.8963767886161804,0.8333333333333334,0,3,0.14371289607324225,0.0,226.95724232991537,0.8521693746248881,run_r50_bertscore
16862150.0,27,run_r50_bertscore_round_27,,0.0,0.8433525164922079,1.0,1.0,0,3,0.09119769119769121,0.0,324.52301534016925,0.857239286104838,run_r50_bertscore
16862150.0,30,run_r50_bertscore_round_30,,0.0,0.8301437099774679,0.8947738806406657,0.5,0,3,0.1091806971626496,0.0,46.45311005910238,0.8269624710083008,run_r50_bertscore
16862150.0,32,run_r50_bertscore_round_32,,0.0,0.8297601938247681,0.8976414203643799,0.5,0,3,0.08880471380471382,0.0,71.56672032674153,0.8430042664210001,run_r50_bertscore
16862150.0,39,run_r50_bertscore_round_39,,0.0,0.8384970823923746,1.0,0.6666666666666666,0,3,0.1268999518999519,0.0,58.2717539469401,0.8512761195500692,run_r50_bertscore
16862150.0,7,run_r50_bertscore_round_7,,0.0,0.784087340037028,0.8913213809331259,0.8333333333333334,0,3,0.18486710422194294,0.0,66.04580307006836,0.8406753341356913,run_r50_bertscore
16862150.0,50,run_r50_bertscore_round_50,,0.0,0.8528240521748861,1.0,0.5,0,3,0.07550684146428827,0.0,125.0442721048991,0.8271257082621256,run_r50_bertscore
16862150.0,46,run_r50_bertscore_round_46,,0.0,0.8193164666493734,1.0,0.5,0,3,0.08825543571306282,0.0,146.69523111979166,0.8202584981918335,run_r50_bertscore
157516153.0,41,run_r50_bertscore_round_41,,0.0,0.6802461743354797,0.7520588040351868,0.8333333333333334,0,3,0.0678921568627451,0.0,217.955810546875,0.8080369631449381,run_r50_bertscore
157516153.0,35,run_r50_bertscore_round_35,,0.0,0.7038561701774597,0.7701587875684103,0.5,0,3,0.0724991854024112,0.0,118.00785827636719,0.8068421681722006,run_r50_bertscore
157516153.0,48,run_r50_bertscore_round_48,,0.0,0.6074594060579935,0.6975326736768087,0.6666666666666666,0,3,0.1019607843137255,0.0,45.56212615966797,0.8077290455500284,run_r50_bertscore
157516153.0,10,run_r50_bertscore_round_10,,0.0,0.6431769529978434,0.7084351380666097,1.0,0,3,0.019323671497584544,0.0,192.6500701904297,0.8178525368372599,run_r50_bertscore
157516153.0,21,run_r50_bertscore_round_21,,0.0,0.7639706134796143,1.0,0.5,0,3,0.08744647284201036,0.0,134.26763025919595,0.7982248266537985,run_r50_bertscore
157516153.0,49,run_r50_bertscore_round_49,,0.0,0.6952627698580424,0.7752906680107117,0.6666666666666666,0,3,0.09978213507625272,0.0,51.039021809895836,0.8074740171432495,run_r50_bertscore
1.470492384274309e+18,22,run_r50_bertscore_round_22,,0.3333333333333333,0.82376762231191,0.8604986468950907,0.6666666666666666,1,3,0.019047619047619046,0.0,171.51558685302734,0.8345369497934977,run_r50_bertscore
1.470492384274309e+18,34,run_r50_bertscore_round_34,,0.0,0.7485499779383341,0.8667277495066324,0.5,0,3,0.050505050505050504,0.0,111.56078592936198,0.8180308938026428,run_r50_bertscore
1.470492384274309e+18,17,run_r50_bertscore_round_17,,0.0,0.688901444276174,0.7146635254224142,1.0,0,3,0.02150537634408602,0.0,253.75554402669272,0.8354547421137491,run_r50_bertscore
